01.10.11 11:08:09	178.93.132.230	laque_standart	10.12	17.38	4	1		1	0	17.38	1	0	358.0712	35.4	2882	8.05
01.10.11 12:31:32	178.93.132.230	laque_standart	10.12	17.38	4	1		1	0	17.38	0	1	358.0712	35.4	2882	8.05
01.10.11 12:44:42	178.93.132.230	laque_standart	17.72	17.38	4	1		1	0	17.38	0	1	475.9472	26.9	3831	8.05
02.10.11 13:57:06	178.94.96.158	laque_premium	6.8	11.2	4	0		0	0	0	0	0	234.4	34.5	1887	8.05
02.10.11 18:20:35	95.111.153.69	laque_standart	18	17	4	1	5	0	0	17	1	1	544.06	30.2	4380	8.05
02.10.11 20:45:06	46.203.118.73	laque_320	15	16	4	1		0	0	0	0	0	432.5	28.8	3482	8.05
02.10.11 20:46:33	46.203.118.73	laque_320	13.2	15	4	1		0	0	0	0	0	390.4	29.6	3143	8.05
03.10.11 09:13:38	178.93.162.182	mat_320	30	22	4	0		0	0	0	0	0	759	25.3	6110	8.05
03.10.11 09:14:18	178.93.162.182	mat_270w	30	22	4	0		0	0	0	0	0	624	20.8	5023	8.05
03.10.11 09:18:33	178.93.162.182	mat_270w	30	22	4	2		0	0	0	0	0	640	21.3	5152	8.05
03.10.11 09:19:40	178.93.162.182	mat_270w	30	22	4	2		1	0	0	0	0	648	21.6	5216	8.05
03.10.11 10:13:14	178.93.162.182	laque_standart_180	3.64	10.3	5	0		0	8.5	0	0	0	232.804	64	1874	8.05
03.10.11 10:13:18	178.93.162.182	laque_standart_180	3.64	10.3	5	0		0	8.5	10.3	0	0	253.404	69.6	2040	8.05
03.10.11 10:13:24	178.93.162.182	laque_standart_180	3.64	10.3	5	0		0	8.5	10.3	0	0	258.554	71	2081	8.05
03.10.11 10:13:33	178.93.162.182	laque_standart_180	3.64	10.3	5	0		0	8.5	10.3	0	0	263.704	72.4	2123	8.05
03.10.11 10:13:38	178.93.162.182	laque_standart_180	3.64	10.3	5	0		0	8.5	10.3	0	0	253.404	69.6	2040	8.05
03.10.11 10:13:56	178.93.162.182	laque_standart_180	3.64	10.3	5	0		0	8.5	10.3	0	0	258.554	71	2081	8.05
03.10.11 10:14:38	178.93.162.182	laque_standart_180	0.78	3.73	4	0		0	2.06	3.73	0	0	86.423	110.8	696	8.05
03.10.11 14:31:20	95.215.36.103	mat_200w	15	16	4	1		0	0	0	0	0	350	23.3	2818	8.05
03.10.11 14:32:01	95.215.36.103	mat_270w	15	16	4	1		0	0	0	0	0	365	24.3	2938	8.05
03.10.11 14:32:12	95.215.36.103	satin_200	15	16	4	1		0	0	0	0	0	365	24.3	2938	8.05
03.10.11 14:32:16	95.215.36.103	satin_200	15	16	4	1		0	0	0	0	0	365	24.3	2938	8.05
03.10.11 14:32:29	95.215.36.103	laque_standart_180	15	16	4	1		0	0	0	0	0	419	27.9	3373	8.05
03.10.11 14:32:50	95.215.36.103	laque_standart	15	16	4	1		0	0	0	0	0	351.5	23.4	2830	8.05
03.10.11 14:33:39	95.215.36.103	laque_standart	2	6	4	1		0	0	0	0	0	98.2	49.1	791	8.05
03.10.11 16:37:08	178.93.110.84	laque_standart	1	4	4	0		0	0	0	0	0	62.1	62.1	500	8.05
03.10.11 16:40:37	178.93.162.182	mat_200w	19.4	18	4	1		1	0	18	0	0	469.6	24.2	3780	8.05
03.10.11 16:48:42	178.94.119.236	satin_270	17.9	17.5	4	1		0	0	17.5	0	0	507.7	28.4	4087	8.05
03.10.11 18:50:51	178.94.113.171	laque_320	12.6	14.3	4	1		1	0	0	0	0	381.8	30.3	3073	8.05
03.10.11 21:29:43	93.79.226.102	satin_200	62370	1038	4	0	10	0	0	0	0	0	942936	15.1	7590635	8.05
03.10.11 21:30:12	93.79.226.102	satin_200	62370	1038	4	0	0	0	0	0	0	0	942836	15.1	7589830	8.05
03.10.11 21:30:47	93.79.226.102	satin_200	6.2	10.4	4	0	0	0	0	0	0	0	185.8	30	1496	8.05
03.10.11 21:31:34	93.79.226.102	laque_barrisol_200	6.2	10.4	4	0	0	0	0	0	0	0	254	41	2045	8.05
03.10.11 21:31:42	93.79.226.102	mat_320	6.2	10.4	4	0	0	0	0	0	0	0	213.7	34.5	1720	8.05
03.10.11 21:31:48	93.79.226.102	mat_200	6.2	10.4	4	0	0	0	0	0	0	0	204.4	33	1645	8.05
03.10.11 21:31:59	93.79.226.102	laque_200	6.2	10.4	4	0	0	0	0	0	0	0	185.8	30	1496	8.05
03.10.11 21:32:38	93.79.226.102	laque_200	6.2	10.4	4	0	10	0	0	0	0	0	285.8	46.1	2301	8.05
