01.01.12 18:00:48	93.79.196.204	laque_standart_180	3.6	7.6	4	0		0	0	0	0	0	140.16	38.9	1131	8.07
01.01.12 18:00:59	93.79.196.204	laque_premium	3.6	7.6	4	0		0	0	0	0	0	145.2	40.3	1172	8.07
01.01.12 18:01:17	93.79.196.204	laque_barrisol_200	3.6	7.6	4	0		0	0	0	0	0	166.8	46.3	1346	8.07
04.01.12 11:02:58	93.79.210.11	mat_320	17.3	17	4	1	4	2	0	17	0	0	582.85	33.7	4704	8.07
04.01.12 11:03:24	93.79.210.11	photoprint_320	17.3	17	4	1	4	2	0	17	0	0	1456.5	84.2	11754	8.07
04.01.12 11:03:43	176.8.28.109	laque_standart	2.73	6.61	4	0		1	0	6.61	0	0	132.593	48.6	1070	8.07
04.01.12 11:04:06	93.79.210.11	laque_premium	17.3	17	4	1	4	2	0	17	0	0	591.5	34.2	4773	8.07
04.01.12 11:04:20	93.79.210.11	mat_320	17.3	17	4	1	4	2	0	17	0	0	582.85	33.7	4704	8.07
04.01.12 11:51:02	176.8.28.109	laque_standart	9.4	12.4	4	1		0	0	0	0	0	247.34	26.3	1996	8.07
04.01.12 23:41:54	93.79.130.216	laque_standart_180	13.5	15	4	0		0	0	0	1	0	401.21	29.7	3238	8.07
05.01.12 22:19:40	93.79.247.77	laque_320	17.5	17	4	1	5	0	0	17	0	0	580.75	33.2	4687	8.07
06.01.12 06:15:45	46.175.160.40	laque_standart	24	20	4	0	10	0	0	0	1	0	632.24	26.3	5102	8.07
09.01.12 11:18:56	31.144.196.75	mat_320	18	18	4	1		0	0	0	0	0	505	28.1	4075	8.07
10.01.12 12:24:41	176.8.144.239	laque_standart	2.8	6	0	0		0	6	0	0	0	129.48	46.2	1045	8.07
10.01.12 13:03:31	176.8.144.239	laque_premium	2.8	6	0	0		0	6	0	0	0	146	52.1	1178	8.07
10.01.12 21:04:48	178.93.163.255	laque_standart	9	12	4	1		0	0	0	0	0	238.9	26.5	1928	8.07
11.01.12 16:02:17	46.211.207.134	laque_standart	32.5	23	4	3		0	0	0	0	0	663.25	20.4	5352	8.07
11.01.12 16:03:04	46.211.207.134	laque_standart	32.5	23	4	3		0	0	23	0	0	720.75	22.2	5816	8.07
11.01.12 16:03:16	46.211.207.134	laque_standart	32.5	23	4	3		0	0	23	0	0	720.75	22.2	5816	8.07
11.01.12 16:07:35	176.8.254.5	laque_standart_180	6.81	12.62	7	0		0	0	12.62	0	0	287.866	42.3	2323	8.07
11.01.12 16:08:24	176.8.254.5	laque_standart_180	8.62	12.58	7	0		0	0	12.58	0	0	321.132	37.3	2592	8.07
12.01.12 13:15:39	46.211.207.134	laque_standart	3.1	6.3	0	0		0	6.3	0	0	0	138.21	44.6	1115	8.07
12.01.12 13:22:52	46.211.207.134	laque_standart	25	24	6	2		0	0	24	0	0	614.5	24.6	4959	8.07
12.01.12 16:28:06	176.8.255.78	laque_standart	0.52	4.18	5	0		0	1.67	4.18	0	0	83.312	160.2	672	8.07
12.01.12 16:28:47	176.8.255.78	laque_standart	0.49	4.14	5	0		0	1.65	4.14	0	0	82.369	168.1	665	8.07
12.01.12 19:58:36	31.180.241.210	mat_320	15	16	4	1		0	0	16	0	0	464.5	31	3749	8.07
13.01.12 11:01:25	176.8.29.77	laque_standart	24	20	4	0		0	0	0	0	0	498.4	20.8	4022	8.07
13.01.12 11:13:03	176.8.29.77	laque_standart	3.4	7.6	6	1		0	1.7	7.6	0	0	167.94	49.4	1355	8.07
13.01.12 11:13:40	176.8.29.77	laque_standart	11	13.5	5	1		0	2.2	13.5	0	0	327.2	29.7	2641	8.07
13.01.12 12:35:53	176.8.29.77	laque_standart_180	8.81	12.83	9	0		0	0	12.83	0	0	337.166	38.3	2721	8.07
