01.10.12 10:19:18	46.211.108.48	laque_standart	12.1	13.9	4	1		0	0	13.9	0	0	330.66	27.3	2711	8.2
01.10.12 10:19:36	46.211.108.48	laque_premium	12.1	13.9	4	1		0	0	13.9	0	0	402.05	33.2	3297	8.2
01.10.12 10:19:44	46.211.108.48	laque_320	12.1	13.9	4	1		0	0	13.9	0	0	385.11	31.8	3158	8.2
01.10.12 14:41:36	46.211.108.48	laque_320	19.55	21.57	6	1		1	9.1	21.57	0	0	676.56	34.6	5548	8.2
01.10.12 14:52:52	46.211.108.48	laque_standart	19.55	21.57	6	1		1	9.1	21.57	0	0	588.585	30.1	4826	8.2
01.10.12 14:53:29	46.211.108.48	laque_standart_180	19.55	21.57	6	1		1	9.1	21.57	0	0	676.56	34.6	5548	8.2
01.10.12 15:22:48	46.211.108.48	laque_standart	19.55	21.57	6	1		1	9.1	21.57	0	0	588.585	30.1	4826	8.2
01.10.12 15:23:42	46.211.108.48	laque_standart	19.55	21.57	6	1		1	9.1	0	0	0	545.445	27.9	4473	8.2
01.10.12 15:23:48	46.211.108.48	laque_standart_180	19.55	21.57	6	1		1	9.1	0	0	0	633.42	32.4	5194	8.2
01.10.12 15:26:16	46.211.108.48	laque_standart_180	19.55	21.57	6	1		1	9.1	21.57	0	0	676.56	34.6	5548	8.2
01.10.12 15:26:42	46.211.108.48	laque_standart_180	19.55	21.57	6	1		1	9.1	21.57	0	0	676.56	34.6	5548	8.2
01.10.12 15:27:47	46.211.108.48	laque_standart_180	19.55	21.57	6	1		1	9.1	0	0	0	633.42	32.4	5194	8.2
01.10.12 15:27:57	46.211.108.48	laque_standart	19.55	21.57	6	1		1	9.1	0	0	0	545.445	27.9	4473	8.2
01.10.12 15:28:07	46.211.108.48	laque_standart	19.55	21.57	6	1		1	9.1	21.57	0	0	588.585	30.1	4826	8.2
01.10.12 20:55:53	188.191.144.41	laque_standart	12	14	4	1		0	0	0	0	0	295.2	24.6	2382	8.07
01.10.12 20:56:14	188.191.144.41	laque_standart	9	12	4	1		0	0	0	0	0	238.9	26.5	1928	8.07
01.10.12 20:56:29	188.191.144.41	laque_standart	12	14	4	1		0	0	0	0	0	295.2	24.6	2382	8.07
01.10.12 20:56:36	188.191.144.41	laque_standart	8	12	4	1		0	0	0	0	0	224.8	28.1	1814	8.07
01.10.12 20:56:54	188.191.144.41	laque_standart	6	10	4	1		0	0	0	0	0	182.6	30.4	1474	8.07
01.10.12 20:57:05	188.191.144.41	mat_200	6	10	4	1		0	0	0	0	0	206	34.3	1662	8.07
01.10.12 20:57:10	188.191.144.41	suede	6	10	4	1		0	0	0	0	0	326	54.3	2631	8.07
01.10.12 20:57:15	188.191.144.41	photoprint_320	6	10	4	1		0	0	0	0	0	518	86.3	4180	8.07
01.10.12 20:57:27	188.191.144.41	laque_standart	2	2		0		0	0	0	0	0	42.2	21.1	341	8.07
01.10.12 20:58:06	188.191.144.41	laque_standart	2.5	2.5		1		0	0	0	0	0	60.75	24.3	490	8.07
02.10.12 14:46:40	46.211.207.166	mat_200	3.8	6.9	0	1		0	6.9	0	0	0	179.9	47.3	1475	8.2
02.10.12 16:57:06	178.93.153.217	laque_standart	20	18	4	0		0	0	0	0	0	428	21.4	3510	8.2
02.10.12 17:38:03	46.211.207.166	laque_standart	12	14	4	0		0	0	0	0	0	287.2	23.9	2355	8.2
02.10.12 18:14:25	46.211.207.166	laque_standart	3	7	4	0		0	0	0	0	0	111.3	37.1	913	8.2
02.10.12 18:15:52	46.211.207.166	laque_standart	6	10	4	0		0	0	0	0	0	174.6	29.1	1432	8.2
03.10.12 12:10:17	94.153.51.229	laque_standart	5.1	9.2	4	0		0	0	9.2	0	0	174.71	34.3	1433	8.2
03.10.12 12:10:28	94.153.51.229	laque_standart	5.1	9.2	4	0		0	0	0	0	0	156.31	30.6	1282	8.2
03.10.12 12:11:40	94.153.51.229	laque_standart	5.1	9.2	4	0		0	0	9.2	0	0	174.71	34.3	1433	8.2
03.10.12 12:11:47	94.153.51.229	laque_standart_180	5.1	9.2	4	0		0	0	9.2	0	0	197.66	38.8	1621	8.2
03.10.12 12:21:15	94.153.51.229	laque_standart	10.22	12.98	4	1		1	0	12.98	0	1	311.3322	30.5	2553	8.2
03.10.12 12:21:18	94.153.51.229	laque_standart_180	10.22	12.98	4	1		1	0	12.98	0	1	361.9212	35.4	2968	8.2
03.10.12 12:25:36	94.153.51.229	laque_standart	10.22	12.98	4	1		1	0	12.98	0	1	311.3322	30.5	2553	8.2
03.10.12 12:25:46	94.153.51.229	laque_standart	10.22	12.98	4	1		1	0	12.98	0	1	311.3322	30.5	2553	8.2
03.10.12 15:08:19	94.153.51.229	laque_barrisol_150	6.19	9.76	4	1		0	7.83	9.76	0	0	333.23	53.8	2732	8.2
03.10.12 15:38:34	94.153.51.229	laque_standart	16.4	16.2	4	1		0	0	16.2	0	0	405.04	24.7	3321	8.2
03.10.12 15:38:39	94.153.51.229	laque_standart	16.4	16.2	4	1		0	0	0	0	0	372.64	22.7	3056	8.2
03.10.12 15:45:02	94.153.51.229	mat_320	16.4	16.2	4	1		0	0	0	0	0	446.44	27.2	3661	8.2
03.10.12 15:45:12	94.153.51.229	mat_320	16.4	16.2	4	1		0	0	16.2	0	0	478.84	29.2	3926	8.2
03.10.12 15:45:23	94.153.51.229	laque_standart	16.4	16.2	4	1		0	0	16.2	0	0	405.04	24.7	3321	8.2
04.10.12 09:24:36	93.79.144.200	laque_200	9.5	12.6	4	1		0	0	0	1	1	287.2	30.2	2355	8.2
04.10.12 09:25:13	93.79.144.200	laque_standart	9.5	12.6	4	1		0	0	0	1	1	276.94	29.2	2271	8.2
04.10.12 09:26:13	93.79.144.200	laque_standart	9.5	12.6	4	1		0	0	0	0	1	263.545	27.7	2161	8.2
04.10.12 09:26:29	93.79.144.200	laque_standart	9.5	12.6	4	1		0	0	0	0	0	250.15	26.3	2051	8.2
04.10.12 09:26:51	93.79.144.200	laque_standart	9.5	12.6	4	1		0	0	12.6	0	0	313.15	33	2568	8.2
04.10.12 09:27:24	93.79.144.200	laque_200	9.5	12.6	4	1		0	0	12.6	0	0	321.7	33.9	2638	8.2
04.10.12 09:28:07	93.79.144.200	laque_200	9.5	12.6	4	0		0	0	0	0	0	250.7	26.4	2056	8.2
04.10.12 09:28:41	93.79.144.200	laque_200	9.5	12.6	4	1		0	0	0	0	0	258.7	27.2	2121	8.2
04.10.12 12:43:44	176.8.152.221	laque_standart	11.9	13.8	4	0		0	0	0	0	0	284.39	23.9	2332	8.2
04.10.12 13:01:48	176.8.152.221	laque_standart	11	13.8	16	1		0	2.64	13.8	0	0	395.32	35.9	3242	8.2
04.10.12 13:02:50	176.8.152.221	laque_standart_180	11	13.8	16	1		0	2.64	13.8	0	0	444.82	40.4	3648	8.2
04.10.12 13:13:49	176.8.152.221	laque_premium	11	13.8	16	1		0	2.64	13.8	0	0	460.22	41.8	3774	8.2
