02.01.11 12:58:45	77.121.0.134	3	16	24	4	1		0	0	24	1	0	552	34.5	4416	8
08.01.11 18:55:30	194.79.21.142	3	18	18	4	1		0	0	18	0	0	541	30.1	4328	8
08.01.11 18:55:33	194.79.21.142	3	18	18	4	1		0	0	18	0	0	541	30.1	4328	8
08.01.11 18:55:39	194.79.21.142	3	18	18	4	1		0	0	18	0	0	541	30.1	4328	8
11.01.11 18:59:21	77.121.0.90	3	9	12	4	0		0	0	12	0	0	272	30.2	2176	8
11.01.11 18:59:34	77.121.0.90	3	9	12	4	0		0	0	12	0	0	296	32.9	2368	8
16.01.11 15:18:34	178.94.211.13	3	16	16	4	1	0	0	0	16	0	0	444	27.8	3552	8
17.01.11 22:57:21	178.94.186.59	3	18	18	4	0		0	0	18	0	0	488	27.1	3904	8
17.01.11 22:57:24	178.94.186.59	4	18	18	4	0		0	0	18	0	0	380	21.1	3040	8
17.01.11 22:58:25	178.94.186.59	4	18	18	4	0		0	0	18	0	0	416	23.1	3328	8
17.01.11 22:58:30	178.94.186.59	3	18	18	4	0		0	0	18	0	0	524	29.1	4192	8
18.01.11 19:27:26	77.121.0.134	4	18	18	4	0	4	0	2	18	0	0	436	24.2	3488	8
18.01.11 19:51:13	77.121.0.134	4	18	18		0	2	0	2	18	0	0	396	22	3168	8
20.01.11 11:25:27	82.207.113.140	3	2.5	6.6	4	0	6	0	0	6.6	0	0	169.6	67.8	1357	8
20.01.11 11:25:57	82.207.113.140	3	2.5	6.6	4	1	6	0	0	6.6	0	0	177.6	71	1421	8
20.01.11 11:27:06	82.207.113.140	3	2.5	6.6	4	1	8	0	0	6.6	0	0	197.6	79	1581	8
20.01.11 11:27:49	82.207.113.140	3	2.7	6.6	4	1	8	0	0	6.6	0	0	201.6	74.7	1613	8
20.01.11 11:28:10	82.207.113.140	3	2.7	6.6	4	0	8	0	0	6.6	0	0	193.6	71.7	1549	8
20.01.11 11:31:29	82.207.113.140	4	2.7	6.6	4	0	8	0	0	6.6	0	0	177.4	65.7	1419	8
20.01.11 11:31:49	82.207.113.140	3	2.7	6.6	4	0	8	0	0	6.6	0	0	193.6	71.7	1549	8
20.01.11 11:32:25	82.207.113.140	4	2.7	6.6	4	0	10	0	0	6.6	0	0	197.4	73.1	1579	8
20.01.11 12:16:05	82.207.113.140	4	2.7	6.6	4	0		0	0	6.6	0	0	97.4	36.1	779	8
20.01.11 12:16:22	82.207.113.140	4	2.7	6.6	4	0	1	0	0	6.6	0	0	107.4	39.8	859	8
20.01.11 12:16:35	82.207.113.140	4	2.7	6.6	4	0	2	0	0	6.6	0	0	117.4	43.5	939	8
20.01.11 12:16:49	82.207.113.140	4	2.7	6.6	4	0	3	0	0	6.6	0	0	127.4	47.2	1019	8
20.01.11 12:16:59	82.207.113.140	4	2.7	6.6	4	0	4	0	0	6.6	0	0	137.4	50.9	1099	8
20.01.11 12:18:19	82.207.113.140	4	2.7	6.6	4	0	6	0	0	6.6	0	0	157.4	58.3	1259	8
20.01.11 12:18:28	82.207.113.140	3	2.7	6.6	4	0	6	0	0	6.6	0	0	173.6	64.3	1389	8
20.01.11 12:18:40	82.207.113.140	9	2.7	6.6	4	0	6	0	0	6.6	0	0	295.1	109.3	2361	8
20.01.11 12:19:28	82.207.113.140	2	2.7	6.6	4	0	6	0	0	6.6	0	0	160.1	59.3	1281	8
20.01.11 12:19:39	82.207.113.140	4	2.7	6.6	4	0	6	0	0	6.6	0	0	157.4	58.3	1259	8
