01.10.14 19:11:19	188.191.145.108	lac_eco_320c	15	16	4	0	6	0	0	0	0	0	273.12	18.2	3906	14.3
02.10.14 23:14:22	95.133.131.95	lac_std_c	18	18	4	1		0	0	18	0	0	294.36	16.4	4209	14.3
02.10.14 23:36:02	94.153.51.175	mat_eco_500c	17.1	16.9	4	1	0	1	0	0	0	0	293.904	17.2	4203	14.3
02.10.14 23:36:25	94.153.51.175	lac_eco_500c	17.1	16.9	4	1	0	1	0	0	0	0	293.904	17.2	4203	14.3
02.10.14 23:36:32	94.153.51.175	lac_eco_500c	17.1	16.9	4	1	0	1	0	0	0	0	293.904	17.2	4203	14.3
02.10.14 23:36:41	94.153.51.175	lac_eco_400c	17.1	16.9	4	1	0	1	0	0	0	0	273.384	16	3909	14.3
02.10.14 23:37:07	94.153.51.175	lac_eco_130c	17.1	16.9	4	1	0	1	0	0	0	0	232.344	13.6	3323	14.3
03.10.14 10:14:39	46.211.207.196	lac_eco_320c	15	16	4	1		0	0	0	0	0	221.16	14.7	3163	14.3
03.10.14 15:32:29	46.211.207.196	lac_eco_320c	9	12		1		0	12	12	0	0	260.52	28.9	3725	14.3
03.10.14 15:33:04	46.211.207.196	lac_eco_320c	10.7	30	4	0		0	12	0	0	0	337.56	31.5	4827	14.3
03.10.14 15:34:41	46.211.207.196	lac_eco_400c	10.7	30	4	0		0	12	0	0	0	350.4	32.7	5011	14.3
03.10.14 15:35:44	46.211.207.196	lac_eco_400c	10.7	30	4	0		0	12	0	0	0	350.4	32.7	5011	14.3
03.10.14 15:37:22	46.211.207.196	lac_eco_320c	9	12		1		0	12	12	0	0	260.52	28.9	3725	14.3
03.10.14 15:38:11	46.211.207.196	lac_eco_400c	10.7	30	4	0		0	12	30	0	0	408	38.1	5834	14.3
03.10.14 15:48:14	194.79.20.209	lac_ren_c	9.1	13.4	4	0		0	0	0	0	0	272.064	29.9	3891	14.3
04.10.14 11:21:53	46.211.207.196	lac_eco_320c	17.4	17.4	4	1		0	0	0	0	0	247.704	14.2	3542	14.3
05.10.14 21:33:56	95.133.22.240	lac_eco_320c	18	18	4	1		0	0	18	0	0	290.04	16.1	4148	14.3
05.10.14 21:49:38	176.8.144.65	mat_eco_320c	10	13	4	1		0	0	0	0	0	165.48	16.5	2366	14.3
06.10.14 09:41:38	46.211.207.196	lac_eco_320c	5	9	2	1		0	7	0	0	0	154.32	30.9	2207	14.3
07.10.14 08:34:01	91.225.117.78	lac_std_c	20	18	4	3		0	0	0	0	0	287.88	14.4	4117	14.3
07.10.14 08:38:40	91.225.117.78	lac_ren_c	20	35	4	4		0	15	0	0	0	757.8	37.9	10837	14.3
07.10.14 08:40:38	91.225.117.78	lac_std_c	20	35	4	4		0	15	0	0	0	493.8	24.7	7061	14.3
07.10.14 14:14:58	46.211.207.196	mat_eco_320c	20	18	4	1		0	0	0	0	0	272.28	13.6	3894	14.3
07.10.14 14:16:38	46.211.207.196	mat_eco_500c	20	18	4	1		0	0	0	0	0	320.28	16	4580	14.3
07.10.14 16:42:36	46.211.207.196	lac_eco_320c	2.6	6.4	4	0		0	0	6.4	0	0	77.712	29.9	1111	14.3
07.10.14 16:44:17	46.211.207.196	lac_std_c	2.6	6.4	4	0		0	0	6.4	0	0	77.712	29.9	1111	14.3
