04.12.09 17:06:07	77.121.0.250	LAK	4,5	11	2	0		0	2	0	0	193	48.3	1621	8.4
04.12.09 17:07:12	77.121.0.250	LAK	4,5	11	4	0		0	0	0	0	187	46.8	1571	8.4
07.12.09 18:03:16	94.179.91.247	MATUKR	15	16	4	1		0	0	0	0	320.5	21.4	2564	8
07.12.09 18:03:58	94.179.91.247	LAK	15	16	4	1		0	0	0	0	478	31.9	4015	8.4
07.12.09 18:04:17	94.179.91.247	SKY	15	16	4	1		0	0	0	0	628	41.9	5275	8.4
07.12.09 18:04:39	94.179.91.247	SKY	15	16	4	1		2	0	0	0	648	43.2	5443	8.4
07.12.09 18:05:51	94.179.91.247	SKY	15	16	4	1	6	2	0	0	0	708	47.2	5947	8.4
07.12.09 18:11:32	94.179.91.247	LAK	19,25	19	4	1	6	1	0	0	0	655	34.5	5502	8.4
07.12.09 18:12:47	94.179.91.247	LAK	4	8	4	1		1	0	0	0	190	47.5	1596	8.4
07.12.09 18:15:11	94.179.91.247	LAK	12,1	15,5	4	1	5	1	0	0	0	454	37.8	3814	8.4
07.12.09 18:20:04	94.179.91.247	LAK	4	8	4	1		0	0	0	0	180	45	1512	8.4
09.12.09 13:50:04	77.121.0.251	LAK	23	20	9	1	8	2	0	0	1	881.35	38.3	7403	8.4
13.12.09 10:46:16	77.121.0.252	MATUKR	19	8	4	1	4	0	8	1	0	453.25	23.9	3626	8
15.12.09 22:24:13	194.79.23.42	MATUKR	45	8	86	452	12	12	4	1	1	5097.125	113.3	40777	8
15.12.09 22:24:39	194.79.23.42	MATUKR	45	8	4	452	12	12	4	1	1	4687.125	104.2	37497	8
15.12.09 22:24:51	194.79.23.42	MATUKR	18	8	4	452	12	12	4	1	1	4265.25	237	34122	8
15.12.09 22:24:55	194.79.23.42	MATUKR	18	8	4	452	12	12	4	1	1	4265.25	237	34122	8
15.12.09 22:25:22	194.79.23.42	MATUKR	18	4	4	1	2	2	2	1	1	403.25	22.4	3226	8
22.12.09 22:35:54	94.179.29.156	LAK	7.5	11	6	1	-	-	-	0	0	285.5	38.1	2398	8.4
22.12.09 23:07:31	94.179.29.156	LAK	35.5	12.10	4	1	-	-	-	0	0	919.5	25.9	7724	8.4
22.12.09 23:10:14	94.179.29.156	LAK	11.54	12.10	4	1	-	-	-	0	0	368.42	31.9	3095	8.4
26.12.09 08:47:00	195.5.45.17	LAK	12	14	8	1		0	0	0	0	414	34.5	3478	8.4
26.12.09 11:21:37	89.252.58.6	MATUKR	19	19	6	1		0	0	0	0	395.5	20.8	3164	8
26.12.09 11:21:50	89.252.58.6	LAK	19	19	6	1		0	0	0	0	595	31.3	4998	8.4
