01.10.09 10:22:39	95.135.23.190	MATUKR	19	20	6	1	15	0	0	0	0	545.5	28.7	4146	7.6
01.10.09 10:23:01	95.135.23.190	MATUKR	19	20	6	1		0	0	0	0	395.5	20.8	3006	7.6
01.10.09 10:35:19	82.207.114.233	LAK	12	14	4	1	5	1	0	0	0	454	37.8	3450	7.6
01.10.09 10:35:37	82.207.114.233	MAT200	12	14	4	1	5	1	0	0	0	418	34.8	3177	7.6
01.10.09 10:35:44	82.207.114.233	MAT200	12	14	4	1	0	1	0	0	0	368	30.7	2797	7.6
01.10.09 10:36:01	82.207.114.233	SATIN	12	14	4	1	0	1	0	0	0	392	32.7	2979	7.6
01.10.09 15:36:27	94.153.102.7	MATUKR	20	18	4	1		0	0	0	0	434	21.7	3298	7.6
02.10.09 15:39:20	93.180.211.96	MATUKR	16	20	4	2		0	0	0	0	356	22.3	2706	7.6
03.10.09 17:07:02	94.179.58.148	MAT150	28,12	22,4	4	1		0	0	0	0	667	23.8	5069	7.6
07.10.09 10:50:23	94.248.71.12	LAK	10	14	4	0		0	2	0	0	356	35.6	2706	7.6
07.10.09 13:01:30	91.214.177.182	MATUKR	12	14	4	0	8	0	0	0	0	340	28.3	2584	7.6
07.10.09 13:04:17	91.214.177.182	MATUKR	6	10	4	0	8	0	0	0	0	235	39.2	1786	7.6
07.10.09 13:06:18	91.214.177.182	MATUKR	40	26	12	0	15	0	0	0	0	875	21.9	6650	7.6
09.10.09 16:31:44	95.135.65.142	MATUKR	6	5	4	1	0	0	0	0	0	133	22.2	1011	7.6
09.10.09 19:49:38	194.50.254.44	MAT150	13	14,5	4	1	0	0	0	0	0	352	27.1	2675	7.6
09.10.09 19:50:06	194.50.254.44	MAT200	13	14,5	4	1	0	0	0	0	0	378	29.1	2873	7.6
11.10.09 19:04:53	95.135.107.246	PEARL	10	13	4	1		0	0	0	0	428	42.8	3595	8.4
11.10.09 19:05:08	95.135.107.246	MATUKR	10	13	4	1		0	0	0	0	243	24.3	1944	8
13.10.09 19:51:35	95.135.70.173	MATUKR	20	18	4	1		0	0	0	0	398	19.9	3184	8
13.10.09 19:53:00	95.135.70.173	MATUKR	4	4	4	1		0	0	0	0	108	27	864	8
17.10.09 02:53:44	195.248.163.136	LAK	26	20	4	1	0	0	0	0	0	786	30.2	6602	8.4
17.10.09 02:56:30	195.248.163.136	MATUKR	26	20	4	1	0	0	0	1	0	545.5	21	4364	8
17.10.09 02:59:04	195.248.163.136	LAK	26	20	4	1	0	0	0	0	0	786	30.2	6602	8.4
19.10.09 08:29:23	92.112.43.93	MATUKR	13.77	15.34	4	1		0	0	0	0	305.125	22.2	2441	8
19.10.09 08:30:01	92.112.43.93	MATUKR	13.77	15.34	4	1		0	0	1	0	322.3375	23.4	2579	8
19.10.09 08:30:39	92.112.43.93	MAT200	13.77	15.34	4	1		0	0	1	0	435.94	31.7	3662	8.4
19.10.09 08:30:53	92.112.43.93	MAT150	13.77	15.34	4	1		0	0	1	0	405.646	29.5	3407	8.4
21.10.09 22:19:41	194.79.23.22	MAT200	55	10	8	4		0	0	1	1	1527	27.8	12827	8.4
21.10.09 22:20:31	194.79.23.22	MAT200	17	3	4	1		0	0	1	0	438	25.8	3679	8.4
22.10.09 20:39:18	93.127.2.58	MATUKR	17,5	5,5	4	1		0	0	0	0	270.5	15.9	2164	8
22.10.09 20:39:41	93.127.2.58	PEARL	17,5	5,5	4	1		0	0	0	0	585	34.4	4914	8.4
22.10.09 20:39:53	93.127.2.58	LAK	17,5	5,5	4	1		0	0	0	0	449	26.4	3772	8.4
22.10.09 20:40:01	93.127.2.58	SKY	17,5	5,5	4	1		0	0	0	0	619	36.4	5200	8.4
24.10.09 10:26:20	95.135.16.226	LAK	60	30	16	0		0	0	0	0	1640	27.3	13776	8.4
25.10.09 13:52:21	77.121.0.252	LAK	18.2	9	4	1		0	9	0	0	578.6	31.8	4860	8.4
25.10.09 13:52:40	77.121.0.252	MATUKR	18.2	9	4	1		0	9	0	0	387.5	21.3	3100	8
29.10.09 12:15:58	78.30.201.249	MATUKR	1	4	4	1		0	0	0	0	78.5	78.5	628	8
29.10.09 12:16:46	78.30.201.249	MATUKR	100	140	4	1		0	0	0	0	2398	24	19184	8
29.10.09 12:17:10	78.30.201.249	LAK	100	140	4	1		0	0	0	0	3448	34.5	28963	8.4
29.10.09 12:17:27	78.30.201.249	LAK	100	140	4	0		0	0	0	0	3160	31.6	26544	8.4
