02.09.10 11:37:09	95.215.36.98	3	10	13	6	-	-	3	2	13	1	1	413	41.3	3267	7.91
02.09.10 11:38:02	95.215.36.98	3	10	13	6	-	-6	3	2	13	1	1	353	35.3	2792	7.91
02.09.10 11:38:08	95.215.36.98	3	10	13	6	-	-6	3	2	13	1	1	353	35.3	2792	7.91
03.09.10 08:20:14	80.78.102.85	1	16	16	4	1	0	1	0	16	0	0	404	25.3	3196	7.91
04.09.10 11:24:22	77.121.0.250	1	6	9.8	4	0	3	0	0	9.8	0	0	198.8	33.1	1573	7.91
04.09.10 11:24:48	77.121.0.250	0	6	9.8	4	0	3	0	0	9.8	0	0	192.8	32.1	1525	7.91
06.09.10 09:58:40	213.227.253.219	1	20	18	4	1	0	0	0	18	1	0	436	21.8	3449	7.91
07.09.10 13:44:30	77.121.0.6	3	6	12	4	0		0	0	12	0	0	236	39.3	1867	7.91
10.09.10 18:06:30	46.118.77.133	3	10	13	4	0		0	0	13	0	0	324	32.4	2563	7.91
10.09.10 18:06:49	46.118.77.133	3	10	13	4	1		0	0	13	0	0	332	33.2	2626	7.91
18.09.10 17:15:29	178.93.138.196	0	2.60	6.4	4	0		0	0	6.4	0	0	94.8	36.5	750	7.91
21.09.10 14:48:13	178.93.130.92	3	6	10	4	1		0	0	10	1	0	228	38	1803	7.91
22.09.10 13:30:10	95.111.219.77	3	10	15	4	0		0	2	15	0	0	326	32.6	2579	7.91
22.09.10 21:29:11	92.49.248.46	3	10	10	4	0		0	0	10	0	0	280	28	2215	7.91
22.09.10 21:29:24	92.49.248.46	3	1	4	4	0		0	0	4	0	0	64	64	506	7.91
22.09.10 21:29:38	92.49.248.46	3	2	4	4	0		0	0	4	0	0	84	42	664	7.91
22.09.10 21:29:43	194.79.22.90	3	8	10	4	1		0	0	10	1	0	273	34.1	2159	7.91
22.09.10 21:29:44	92.49.248.46	3	3	4	4	0		0	0	4	0	0	104	34.7	823	7.91
22.09.10 21:29:47	92.49.248.46	3	5	4	4	0		0	0	4	0	0	144	28.8	1139	7.91
22.09.10 21:30:04	92.49.248.46	3	25	20	4	0		0	0	20	0	0	640	25.6	5062	7.91
22.09.10 21:30:20	92.49.248.46	3	25	20	4	0		0	0	20	0	0	680	27.2	5379	7.91
22.09.10 21:30:32	92.49.248.46	3	25	20	4	0		0	1	20	0	0	688	27.5	5442	7.91
22.09.10 21:30:38	92.49.248.46	3	25	20	4	0		0	2	20	0	0	696	27.8	5505	7.91
22.09.10 21:30:45	92.49.248.46	3	25	20	4	1		0	2	20	0	0	704	28.2	5569	7.91
22.09.10 21:30:52	92.49.248.46	3	25	20	4	2		0	2	20	0	0	712	28.5	5632	7.91
22.09.10 21:31:04	92.49.248.46	3	25	20	4	2		0	2	20	1	0	712	28.5	5632	7.91
22.09.10 21:31:08	92.49.248.46	3	25	20	4	2		0	2	20	1	0	712	28.5	5632	7.91
22.09.10 21:31:11	92.49.248.46	3	25	20	4	2		0	2	20	0	0	712	28.5	5632	7.91
22.09.10 21:31:15	92.49.248.46	3	25	20	4	2		0	2	20	0	1	712	28.5	5632	7.91
24.09.10 19:37:28	95.111.205.194	3	6	7	4	0		0	0	7	0	0	182	30.3	1440	7.91
24.09.10 19:38:12	95.111.205.194	3	6	10	4	0		0	0	10	0	0	200	33.3	1582	7.91
24.09.10 19:38:19	95.111.205.194	1	6	10	4	0		0	0	10	0	0	170	28.3	1345	7.91
24.09.10 19:38:27	95.111.205.194	0	6	10	4	0		0	0	10	0	0	164	27.3	1297	7.91
24.09.10 19:38:42	95.111.205.194	0	6	10	4	0		0	0	10	1	0	164	27.3	1297	7.91
24.09.10 19:38:49	95.111.205.194	2	6	10	4	0		0	0	10	1	0	170	28.3	1345	7.91
24.09.10 19:38:53	95.111.205.194	2	6	10	4	0		0	0	10	1	0	170	28.3	1345	7.91
24.09.10 19:39:00	95.111.205.194	6	6	10	4	0		0	0	10	1	0	290	48.3	2294	7.91
24.09.10 19:39:05	95.111.205.194	5	6	10	4	0		0	0	10	1	0	260	43.3	2057	7.91
24.09.10 19:39:07	95.111.205.194	5	6	10	4	0		0	0	10	1	0	260	43.3	2057	7.91
24.09.10 19:39:11	95.111.205.194	0	6	10	4	0		0	0	10	1	0	164	27.3	1297	7.91
