01.02.11 17:40:00	178.94.100.50	6	13.5	13.3		1		0	13.3	13.3	1	0	450.3	33.4	3602	8
01.02.11 17:40:44	178.94.100.50	5	6.3	8.9		1		0	8.9	8.9	0	0	238.6	37.9	1909	8
02.02.11 16:56:46	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:01:53	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:06:18	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:08:49	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:09:48	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:10:01	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:10:41	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:10:58	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:11:19	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:11:34	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:29:42	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:34:29	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:38:34	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:38:55	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:39:08	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:49:52	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 17:51:22	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 18:03:09	178.94.1.177	7	18	18	0	0	0	0	0	18	0	0	468	26	3744	8
02.02.11 18:08:18	95.215.37.34	7	8	12	0	0	0	-	0	12	0	0	232	29	1856	8
02.02.11 23:25:40	178.123.209.174	6	20	18	0	0	0	0	0	18	1	0	448	22.4	3584	8
02.02.11 23:26:17	178.123.209.174	3	20	18	0	0	0	0	0	18	1	0	468	23.4	3744	8
02.02.11 23:26:31	178.123.209.174	2	20	18	0	0	0	0	0	18	1	0	388	19.4	3104	8
03.02.11 10:09:33	178.94.158.218	7	16	15	0	0	0	0	0	15	0	0	440	27.5	3520	8
03.02.11 10:09:46	178.94.158.218	7	16	13.3	0	0	0	0	0	13.3	0	0	426.4	26.7	3411	8
03.02.11 10:09:52	178.94.158.218	7	16	13.3	0	0	0	0	0	13.3	0	0	426.4	26.7	3411	8
03.02.11 10:10:01	178.94.158.218	7	16	13.3	0	0	0	0	0	13.3	0	0	426.4	26.7	3411	8
03.02.11 10:10:40	178.94.158.218	7	16	13.3	0	0	0	0	0	13.3	0	0	399.8	25	3198	8
03.02.11 14:17:03	178.94.162.67	7	26.7	49.2	0	0	0	0	0	49.2	0	0	927.6	34.7	7421	8
03.02.11 14:17:30	178.94.162.67	8	26.7	49.2	0	0	0	0	0	49.2	0	0	927.6	34.7	7421	8
03.02.11 14:22:03	178.94.162.67	8	26.7	49.2	0	0	0	0	0	49.2	0	0	927.6	34.7	7421	8
03.02.11 14:26:58	178.94.162.67	8	26.7	49.2	0	0	0	0	0	49.2	0	0	927.6	34.7	7421	8
03.02.11 14:27:03	178.94.162.67	8	26.7	49.2	10	0		0	0	49.2	0	0	977.6	36.6	7821	8
04.02.11 01:35:41	95.215.36.107	7	2.7	6.6	4	0	4	0	0	6.6	0	0	153.6	56.9	1229	8
04.02.11 01:36:55	95.215.36.107	6	2.7	6.6	4	0	4	0	0	6.6	0	0	145.5	53.9	1164	8
