09.04.10 19:20:48	91.124.130.8	MAT150	1	1		0		0	0	0	0	27	27	215	7.95
12.04.10 16:28:08	193.109.128.60	LAK	18	18		0		0	0	0	0	480	26.7	3816	7.95
12.04.10 16:28:24	193.109.128.60	LAK	18	18	4	0		0	0	0	0	500	27.8	3975	7.95
18.04.10 23:26:28	95.215.36.105	LAK	17	18	4	1	10	0	0	0	0	588	34.6	4675	7.95
19.04.10 09:05:18	95.215.36.105	SUEDE	17	18	4	1	12	0	6	1	1	882.4	51.9	7015	7.95
19.04.10 21:30:20	77.121.0.30	LAK	1	4	4	0	4	0	0	0	0	110	110	875	7.95
19.04.10 21:32:28	77.121.0.30	LAK	2	6	6	0	3	0	0	0	0	145	72.5	1153	7.95
19.04.10 21:33:15	77.121.0.30	LAK	2	8	4	0	3	0	0	0	0	150	75	1193	7.95
20.04.10 07:44:57	95.215.36.105	MAT150	17	18	6	1	14	0	5	1	1	618.8	36.4	4919	7.95
20.04.10 07:45:10	95.215.36.105	MAT200	17	18	6	1	14	0	5	1	1	659.6	38.8	5244	7.95
20.04.10 07:45:21	95.215.36.105	SATIN	17	18	6	1	14	0	5	1	1	680	40	5406	7.95
20.04.10 07:45:29	95.215.36.105	LAK	17	18	6	1	14	0	5	1	1	782	46	6217	7.95
20.04.10 07:45:35	95.215.36.105	METAL	17	18	6	1	14	0	5	1	1	884	52	7028	7.95
20.04.10 07:45:41	95.215.36.105	PEARL	17	18	6	1	14	0	5	1	1	884	52	7028	7.95
20.04.10 07:45:46	95.215.36.105	SUEDE	17	18	6	1	14	0	5	1	1	904.4	53.2	7190	7.95
20.04.10 07:45:54	95.215.36.105	PEARL	17	18	6	1	14	0	5	1	1	884	52	7028	7.95
20.04.10 07:45:59	95.215.36.105	SKY	17	18	6	1	14	0	5	1	1	904.4	53.2	7190	7.95
20.04.10 22:38:01	95.215.36.105	LAK	15	16	4	1		0	0	1	0	463	30.9	3681	7.95
21.04.10 11:12:51	79.135.196.137	LAK	6	10	4	0		0	0	0	0	220	36.7	1749	7.95
21.04.10 11:13:08	79.135.196.137	MAT150	6	10	4	0		0	0	0	0	172	28.7	1367	7.95
21.04.10 11:13:20	79.135.196.137	MAT200	6	10	4	0		0	0	0	0	184	30.7	1463	7.95
21.04.10 14:10:49	213.227.200.31	MAT150	160	160	12	20		0	0	0	0	3100	19.4	24645	7.95
23.04.10 13:58:45	91.124.181.141	SKY	5.4	15.6	4	0	8	0	0	0	0	345.4	64	2746	7.95
23.04.10 13:59:05	91.124.181.141	LAK	5.4	15.6	4	0	8	0	0	0	0	313	58	2488	7.95
23.04.10 13:59:21	91.124.181.141	MAT200	5.4	15.6	4	0	8	0	0	0	0	280.6	52	2231	7.95
23.04.10 13:59:36	91.124.181.141	MAT200	5.4	15.6	4	0		0	0	0	0	200.6	37.1	1595	7.95
23.04.10 14:00:11	91.124.181.141	MAT200	5.4	15.6	4	0		0	0	1	0	208.16	38.5	1655	7.95
23.04.10 14:00:17	91.124.181.141	MAT150	5.4	15.6	4	0		0	0	1	0	196.28	36.3	1560	7.95
23.04.10 14:00:26	91.124.181.141	LAK	5.4	15.6	4	0		0	0	1	0	243.8	45.1	1938	7.95
23.04.10 14:00:56	91.124.181.141	LAK	5.4	15.6	4	0	8	1	0	1	0	331.8	61.4	2638	7.95
23.04.10 14:05:51	91.124.181.141	MAT200	5.4	9.6		0	8	0	0	0	0	215.6	39.9	1714	7.95
23.04.10 14:06:02	91.124.181.141	MAT200	5.4	9.6		0		0	0	0	0	135.6	25.1	1078	7.95
23.04.10 14:06:15	91.124.181.141	LAK	5.4	9.6		0		0	0	0	0	168	31.1	1336	7.95
23.04.10 14:06:27	91.124.181.141	METAL	5.4	9.6		0		0	0	0	0	195	36.1	1550	7.95
23.04.10 14:06:33	91.124.181.141	MAT150	5.4	9.6		0		0	0	0	0	124.8	23.1	992	7.95
23.04.10 14:06:54	91.124.181.141	SKY	5.4	9.6		0		0	0	0	0	200.4	37.1	1593	7.95
23.04.10 14:07:08	91.124.181.141	SKY	5.4	9.6		0	8	0	0	0	0	280.4	51.9	2229	7.95
23.04.10 14:07:15	91.124.181.141	SKY	5.4	9.6		0	8	1	0	0	0	288.4	53.4	2293	7.95
23.04.10 14:21:38	91.124.33.206	MAT150	1	1		0		0	0	0	0	27	27	215	7.95
23.04.10 14:22:09	91.124.33.206	MAT150	1	3		0		0	0	0	0	42	42	334	7.95
23.04.10 14:22:13	91.124.33.206	LAK	1	3		0		0	0	0	0	50	50	398	7.95
23.04.10 14:22:24	91.124.33.206	LAK	1	3		0		0	3	0	0	74	74	588	7.95
23.04.10 14:22:37	91.124.33.206	LAK	1	3		0		0	3	0	0	80	80	636	7.95
23.04.10 14:22:43	91.124.33.206	LAK	1	3		1		0	3	0	0	88	88	700	7.95
23.04.10 14:22:49	91.124.33.206	LAK	1	3,14		1		0	3	0	0	88	88	700	7.95
23.04.10 14:22:53	91.124.33.206	LAK	1	3,14		1		0	3	0	0	82	82	652	7.95
23.04.10 14:22:58	91.124.33.206	LAK	1	3,14		1		0	3	0	0	88	88	700	7.95
25.04.10 18:39:29	94.179.141.196	MAT200	45	32	6	0	7	3	0	1	0	1012	22.5	8045	7.95
25.04.10 19:07:01	94.179.141.196	MAT200	45	30	6	0	7	3	0	1	0	997	22.2	7926	7.95
26.04.10 14:45:37	195.230.130.119	MAT200	16	32	4	0		0	0	0	0	439	27.4	3490	7.95
28.04.10 12:53:24	94.178.110.176	METAL	10	10	8	1	1	2	10	0	0	464	46.4	3689	7.95
