01.06.10 13:27:59	194.79.21.142	LAK	19,25	18	4	1		0	0	0	0	528	27.8	4198	7.95
01.06.10 13:29:25	194.79.21.142	LAK	14	14	4	1		0	0	0	0	398	28.4	3164	7.95
01.06.10 13:29:33	194.79.21.142	METAL	14	14	4	1		0	0	0	0	468	33.4	3721	7.95
01.06.10 13:29:36	194.79.21.142	METAL	14	14	4	1		0	0	0	0	468	33.4	3721	7.95
01.06.10 13:29:45	194.79.21.142	PEARL	14	14	4	1		0	0	0	0	468	33.4	3721	7.95
01.06.10 13:29:53	194.79.21.142	LAK	14	14	4	1		0	0	0	0	398	28.4	3164	7.95
01.06.10 13:30:06	194.79.21.142	MAT150	14	14	4	1		0	0	0	0	286	20.4	2274	7.95
01.06.10 20:59:18	178.94.66.250	LAK	18	18	4	0		0	0	0	0	500	27.8	3975	7.95
01.06.10 20:59:23	178.94.66.250	MAT150	18	18	4	0		0	0	0	0	356	19.8	2830	7.95
01.06.10 20:59:28	178.94.66.250	LAK	18	18	4	0		0	0	0	0	500	27.8	3975	7.95
01.06.10 20:59:33	178.94.66.250	PEARL	18	18	4	0		0	0	0	0	590	32.8	4691	7.95
01.06.10 20:59:36	178.94.66.250	SUEDE	18	18	4	0		0	0	0	0	608	33.8	4834	7.95
01.06.10 20:59:41	178.94.66.250	SKY	18	18	4	0		0	0	0	0	608	33.8	4834	7.95
01.06.10 20:59:46	178.94.66.250	PEARL	18	18	4	0		0	0	0	0	590	32.8	4691	7.95
01.06.10 20:59:52	178.94.66.250	SATIN	18	18	4	0		0	0	0	0	410	22.8	3260	7.95
01.06.10 20:59:54	178.94.66.250	MAT200	18	18	4	0		0	0	0	0	392	21.8	3116	7.95
01.06.10 20:59:58	178.94.66.250	MAT150	18	18	4	0		0	0	0	0	356	19.8	2830	7.95
01.06.10 21:02:20	178.94.66.250	MAT150	18	18	4	0		0	0	0	0	356	19.8	2830	7.95
01.06.10 21:02:49	178.94.66.250	LAK	1	1		0		0	0	0	0	35	35	278	7.95
07.06.10 08:47:45	91.206.110.35	LAK	15	7.5	4	1		0	0	0	1	403	26.9	3204	7.95
07.06.10 08:47:57	91.206.110.35	LAK	15	7.5	4	1		0	0	0	0	373	24.9	2965	7.95
07.06.10 21:57:17	92.113.198.8	LAK	18	18	4	0		0	0	0	0	500	27.8	3975	7.95
08.06.10 10:28:06	95.135.214.43	LAK	10	14	4	1	0	0	0	1	0	366	36.6	2913	7.96
08.06.10 10:40:06	178.93.119.122	LAK	18	18	4	0		0	0	0	0	500	27.8	3975	7.95
08.06.10 10:41:02	178.93.119.122	LAK	18	18	4	0		0	0	0	0	500	27.8	3975	7.95
08.06.10 14:50:13	91.189.130.210	LAK	15	16	4	0		0	0	1	0	487	32.5	3872	7.95
08.06.10 15:51:35	91.206.110.35	MAT150	15	7,5	4	1		0	0	0	0	275.5	18.4	2190	7.95
11.06.10 10:43:50	92.113.219.147	LAK	20	28	4	0		0	0	0	0	600	30	4770	7.95
12.06.10 00:48:51	78.137.20.161	SATIN	20	30	10	1	0	0	2	1	0	584	29.2	4643	7.95
12.06.10 00:49:03	78.137.20.161	MAT200	20	30	10	1	0	0	2	1	0	584	29.2	4643	7.95
12.06.10 00:49:13	78.137.20.161	SUEDE	20	30	10	1	0	0	2	1	0	1024	51.2	8141	7.95
16.06.10 12:07:40	88.81.230.46	MAT200	16	16	4	1		0	0	0	0	373	23.3	2965	7.95
16.06.10 12:09:02	88.81.230.46	MAT150	16	16	4	1		0	0	0	0	357	22.3	2838	7.95
16.06.10 12:09:10	88.81.230.46	SATIN	16	16	4	1		0	0	0	0	373	23.3	2965	7.95
16.06.10 12:09:18	88.81.230.46	LAK	16	16	4	1		0	0	0	0	453	28.3	3601	7.95
16.06.10 12:09:23	88.81.230.46	METAL	16	16	4	1		0	0	0	0	613	38.3	4873	7.95
16.06.10 12:09:30	88.81.230.46	PEARL	16	16	4	1		0	0	0	0	613	38.3	4873	7.95
16.06.10 12:09:37	88.81.230.46	SKY	16	16	4	1		0	0	0	0	693	43.3	5509	7.95
16.06.10 12:09:42	88.81.230.46	MAT150	16	16	4	1		0	0	0	0	357	22.3	2838	7.95
16.06.10 12:40:13	88.81.230.46	LAK	90	40	16	4		0	0	0	0	2152	23.9	17108	7.95
16.06.10 12:40:19	88.81.230.46	MAT150	90	40	16	4		0	0	0	0	1612	17.9	12815	7.95
16.06.10 12:41:03	88.81.230.46	MAT150	90	40	16	4	10	0	0	0	0	1712	19	13610	7.95
17.06.10 23:25:57	77.121.0.32	LAK	15	20	4	1		0	0	0	0	448	29.9	3562	7.95
18.06.10 22:22:17	95.215.36.99	LAK	12	14	4	1		0	0	1	0	382	31.8	3037	7.95
24.06.10 00:07:00	95.215.36.105	LAK	11,2	13,5	4	1		0	0	0	0	338	30.7	2687	7.95
24.06.10 00:07:49	95.215.36.105	MAT200	11,2	13,5	4	1		0	0	0	0	283	25.7	2250	7.95
24.06.10 00:12:27	95.215.36.105	MAT150	11,2	13,5	4	1		0	0	0	0	272	24.7	2162	7.95
26.06.10 13:29:52	194.79.21.142	LAK	6	3	5	0	3	0	3	0	0	229	38.2	1821	7.95
26.06.10 13:30:11	194.79.21.142	MAT200	6	3	5	0	3	0	3	0	0	199	33.2	1582	7.95
27.06.10 14:08:51	92.113.233.67	LAK	8	11	4	1		4	0	0	0	295	36.9	2345	7.95
27.06.10 14:10:22	92.113.233.67	LAK	8	12	4	1		4	0	0	0	295	36.9	2345	7.95
29.06.10 21:26:08	77.121.0.150	LAK	18	19	4	1	10	0	0	0	1	682	37.9	5422	7.95
29.06.10 21:26:34	77.121.0.150	SKY	18	19	4	1	10	0	0	0	1	979	54.4	7783	7.95
29.06.10 21:26:47	77.121.0.150	PEARL	18	19	4	1	10	0	0	0	1	880	48.9	6996	7.95
29.06.10 21:26:54	77.121.0.150	METAL	18	19	4	1	10	0	0	0	1	880	48.9	6996	7.95
29.06.10 21:27:02	77.121.0.150	METAL	18	19	4	1	10	0	0	0	1	880	48.9	6996	7.95
29.06.10 21:27:04	77.121.0.150	METAL	18	19	4	1	10	0	0	0	1	880	48.9	6996	7.95
29.06.10 21:27:08	77.121.0.150	METAL	18	19	4	1	10	0	0	0	1	880	48.9	6996	7.95
29.06.10 21:27:24	77.121.0.150	SKY	18	19	4	1	10	0	0	0	1	979	54.4	7783	7.95
29.06.10 21:28:04	77.121.0.150	SKY	18	19	4	1	10	0	10	0	1	1059	58.8	8419	7.95
