03.03.17 07:37:05	91.209.206.81	lac_eco_320c	7.11	9.85	8	1		0	0	9.85	0	0	122.4984	17.2	3365	27.47
05.03.17 12:48:47	91.209.206.81	lac_eco_320c	8.9	11.4	8	1		0	2.2	11.4	0	0	156.876	17.6	4309	27.47
05.03.17 12:50:47	91.209.206.81	lac_eco_320c	8.6	3.6	20	0	13	4	3.3	3.6	0	0	237.624	27.6	6528	27.47
05.03.17 12:54:57	91.209.206.81	lac_eco_500c	8.6	3.6	20	0	13	4	3.3	3.6	0	0	265.488	30.9	7293	27.47
05.03.17 12:56:37	91.209.206.81	lac_eco_500c	9	11.5	8	1		0	2.2	11.5	0	0	187.26	20.8	5144	27.47
05.03.17 12:57:30	91.209.206.81	lac_eco_320c	9	11.5	8	1		0	2.2	11.5	0	0	158.1	17.6	4343	27.47
05.03.17 12:58:29	91.209.206.81	lac_eco_320c	8.3	36	23	0	13	4	33	36	0	0	592.332	71.4	16271	27.47
05.03.17 19:15:55	91.209.206.81	mat_eco_500c	6.3	10	4	0	8	0	0	10	0	0	165.6	26.3	4549	27.47
05.03.17 19:17:52	91.209.206.81	pearl	6.3	10	4	0	8	0	0	10	0	0	195.84	31.1	5380	27.47
06.03.17 10:01:02	91.209.206.81	lac_eco_320c	6	10	4	0		0	0	0	0	0	85.44	14.2	2347	27.47
06.03.17 13:56:46	91.209.206.81	lac_eco_320c	11.05	13.74	4	1		0	0	0	0	0	138.7644	12.6	3812	27.47
06.03.17 13:57:00	91.209.206.81	lac_eco_320c	36.47	24.2	4	1		0	0	0	0	0	372.0108	10.2	10219	27.47
06.03.17 13:57:12	91.209.206.81	lac_eco_320c	5.9	10.86	4	1		0	0	0	0	0	89.4096	15.2	2456	27.47
06.03.17 13:57:23	91.209.206.81	lac_eco_320c	7.15	11.52	4	1		0	0	0	0	0	101.2812	14.2	2782	27.47
06.03.17 13:57:34	91.209.206.81	lac_eco_320c	11.4	13.66	4	1		0	0	0	0	0	141.3576	12.4	3883	27.47
06.03.17 14:25:44	91.209.206.81	lac_eco_320c	8	12	4	1		0	0	0	0	0	109.44	13.7	3006	27.47
09.03.17 12:16:03	91.209.206.81	lac_eco_320c	8.95	15.5	4	0		0	6.5	15.5	0	0	197.178	22	5416	27.47
09.03.17 14:21:59	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	204	11.3	5604	27.47
13.03.17 14:29:54	91.209.206.81	lac_eco_320c	15	16	4	0		0	0	0	0	0	174.36	11.6	4790	27.47
14.03.17 08:50:49	91.209.206.81	mat_eco_500c	20	18	4	1	4	0	0	18	0	0	351.12	17.6	9645	27.47
14.03.17 09:53:12	91.209.206.81	mat_eco_320c	4.6	9.2	8	0	4	0	0	9.2	0	0	115.68	25.1	3178	27.47
14.03.17 09:54:10	91.209.206.81	mat_eco_320c	4.6	9.2	8	0	4	0	0	9.2	0	0	115.68	25.1	3178	27.47
14.03.17 10:09:17	91.209.206.81	lac_eco_500c	14.4	15.2	4	1		2	0	15.2	0	0	247.872	17.2	6809	27.47
14.03.17 14:47:09	91.209.206.81	lac_eco_320c	0.1	1.2	0	0		0	1.2	0	0	0	20.63	206.3	567	27.47
14.03.17 14:49:06	91.209.206.81	lac_eco_320c	10.52	14.28	4	0		0	1.2	14.28	0	0	162.7968	15.5	4472	27.47
14.03.17 16:45:40	91.209.206.81	lac_eco_320c	14	15	24	0		0	2.5	0	0	0	229.56	16.4	6306	27.47
14.03.17 16:45:57	91.209.206.81	lac_eco_320c	14	15	8	0		0	2.5	0	0	0	191.16	13.7	5251	27.47
14.03.17 18:40:35	91.209.206.81	lac_eco_320c	12.1	13.9	8	0		0	3.4	0	0	0	179.328	14.8	4926	27.47
14.03.17 19:12:58	91.209.206.81	lac_eco_500c	12.7	17	6	1		0	0	0	0	0	206.976	16.3	5686	27.47
14.03.17 19:13:12	91.209.206.81	lac_eco_500c	12.7	17	6	1		0	0	17	0	0	231.456	18.2	6358	27.47
15.03.17 11:53:51	91.209.206.81	sat_eco_500w	22.5	19	4	1	14	1	0	0	0	0	406.44	18.1	11165	27.47
15.03.17 11:54:30	91.209.206.81	lac_eco_500c	22.5	19	4	1	14	1	0	0	0	0	390.24	17.3	10720	27.47
15.03.17 17:40:21	91.209.206.81	lac_eco_320c	5.13	10.47	7	0		0	0	0	0	0	86.9424	16.9	2388	27.47
15.03.17 17:40:42	91.209.206.81	lac_eco_320c	18.85	18.81	6	1		0	0	0	0	0	220.2696	11.7	6051	27.47
15.03.17 17:41:04	91.209.206.81	lac_eco_320c	8.78	11.89	4	1		0	0	0	0	0	115.4076	13.1	3170	27.47
15.03.17 23:16:56	91.209.206.81	lac_eco_320c	19.6	19.6	4	1	5	0	0	0	0	1	255.5592	13	7020	27.47
15.03.17 23:17:49	91.209.206.81	lac_eco_320c	18.2	19.2	4	1		0	0	19.2	0	0	238.968	13.1	6564	27.47
15.03.17 23:18:01	91.209.206.81	lac_eco_320c	18.2	19.2	4	1		0	0	19.2	0	0	238.968	13.1	6564	27.47
15.03.17 23:18:39	91.209.206.81	mat_eco_320c	18.2	19.2	4	1		0	0	19.2	0	0	245.52	13.5	6744	27.47
15.03.17 23:19:44	91.209.206.81	lac_eco_500c	18.2	19.2	4	1		0	0	19.2	0	0	297.936	16.4	8184	27.47
15.03.17 23:20:24	91.209.206.81	lac_ren_c	16.1	17.6	4	1		0	0	17.6	0	0	433.68	26.9	11913	27.47
15.03.17 23:20:41	91.209.206.81	lac_alc_c	16.1	17.6	4	1		0	0	17.6	0	0	433.68	26.9	11913	27.47
15.03.17 23:20:47	91.209.206.81	lac_alc_c	16.1	17.6	4	1		0	0	17.6	0	0	433.68	26.9	11913	27.47
15.03.17 23:20:54	91.209.206.81	lac_alc_c	16.1	17.6	4	1		0	0	17.6	0	0	433.68	26.9	11913	27.47
15.03.17 23:21:12	91.209.206.81	pearl	16.1	17.6	4	1		0	0	17.6	0	0	356.4	22.1	9790	27.47
17.03.17 16:07:23	91.209.206.81	mat_eco_320c	4	10	4	0	3	0	0	0	0	0	85.2	21.3	2340	27.47
18.03.17 10:20:52	91.209.206.81	lac_eco_320c	16.3	16.4	4	1		0	0	0	0	0	188.316	11.6	5173	27.47
18.03.17 11:31:07	91.209.206.81	lac_eco_320c	0.1	1.2	0	0		0	1.2	0	0	0	20.63	206.3	567	27.47
18.03.17 13:10:43	91.209.206.81	lac_eco_320c	17.2	17.2	4	1		0	0	0	0	0	197.76	11.5	5432	27.47
18.03.17 15:00:42	91.209.206.81	lac_eco_320c	12	14	4	0		0	0	14	0	0	164.88	13.7	4529	27.47
19.03.17 09:31:16	91.209.206.81	lac_eco_320c	15	16	4	0		0	0	0	0	0	174.36	11.6	4790	27.47
19.03.17 18:48:00	91.209.206.81	lac_ren_c	4.4	8.4	4	0	13	0	0	0	0	0	190.224	43.2	5225	27.47
20.03.17 14:31:18	91.209.206.81	lac_eco_320c	15.7	16.1	4	1		0	0	16.1	0	0	209.712	13.4	5761	27.47
20.03.17 16:06:54	91.209.206.81	lac_eco_320c	9.26	16.8	4	0		0	8.6	16.8	0	0	220.5624	23.8	6059	27.47
21.03.17 14:38:20	91.209.206.81	lac_eco_320c	0.42	4.05	6	0		0	0	0	0	0	34.129	81.3	938	27.47
21.03.17 14:38:57	91.209.206.81	lac_eco_320c	3.5	7.57	10	0		0	0	0	0	0	73.0332	20.9	2006	27.47
21.03.17 14:39:17	91.209.206.81	lac_eco_320c	0.38	3.82	6	0		0	0	0	0	0	33.332	87.7	916	27.47
21.03.17 14:39:44	91.209.206.81	lac_eco_320c	4.68	11.13	0	0		0	11.13	0	0	0	148.482	31.7	4079	27.47
21.03.17 14:40:17	91.209.206.81	lac_eco_320c	7.45	15.4	28	0		0	1.6	0	0	0	181.122	24.3	4975	27.47
21.03.17 14:40:58	91.209.206.81	lac_eco_320c	1.48	6.15	6	0		0	0	0	0	0	46.061	31.1	1265	27.47
21.03.17 14:41:26	91.209.206.81	lac_eco_320c	0.47	2.77	6	0		0	0.39	0	0	0	33.86	72	930	27.47
21.03.17 14:42:00	91.209.206.81	lac_eco_320c	1.01	4.74	6	0		0	0.31	0	0	0	41.529	41.1	1141	27.47
21.03.17 14:49:12	91.209.206.81	lac_eco_320c	0.59	3.04	6	0		0	0.32	0	0	0	34.865	59.1	958	27.47
21.03.17 14:50:13	91.209.206.81	lac_eco_320c	4.82	10.11	14	0		0	0.63	0	0	0	104.7924	21.7	2879	27.47
21.03.17 16:33:15	91.209.206.81	lac_eco_320c	8.4	11.6	4	0	6	0	0	0	0	0	137.952	16.4	3790	27.47
22.03.17 09:34:49	91.209.206.81	lac_eco_320c	5.04	9.8	7	0		0	5.15	9.8	0	0	137.9136	27.4	3788	27.47
22.03.17 09:44:14	91.209.206.81	lac_eco_320c	5.04	9.8	7	0		0	5.15	9.8	0	0	137.9136	27.4	3788	27.47
22.03.17 09:44:35	91.209.206.81	lac_eco_320c	5.04	9.8	7	0		0	5.15	9.8	0	0	137.9136	27.4	3788	27.47
22.03.17 09:45:16	91.209.206.81	lac_eco_320c	5.04	9.8	7	0		0	5.15	9.8	0	0	137.9136	27.4	3788	27.47
22.03.17 09:45:57	91.209.206.81	lac_eco_320c	5.04	9.8	7	0		0	5.15	9.8	0	0	137.9136	27.4	3788	27.47
22.03.17 09:52:44	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:02:26	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:07:00	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:08:21	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:08:25	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:12:18	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:12:33	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:12:40	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:12:55	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:18:43	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:19:19	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	39.3	13.1	1080	27.47
22.03.17 10:20:51	91.209.206.81	lac_eco_320c	3	4		0		0	0	0	0	0	89.4	29.8	2456	27.47
22.03.17 10:22:27	91.209.206.81	lac_eco_320c	3.4	12.5	6	0		0	3.25	12.5	0	0	157.092	46.2	4315	27.47
22.03.17 10:33:53	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	204	11.3	5604	27.47
22.03.17 10:49:14	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:51:46	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:52:24	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:53:21	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:54:20	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:54:37	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:55:41	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:56:17	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:58:47	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 10:59:15	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 11:01:41	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 11:02:15	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 11:03:13	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 11:03:49	91.209.206.81	lac_eco_320c	1.1	10.8	8	0		0	2.56	10.8	0	0	156.6456	142.4	4303	27.47
22.03.17 11:17:50	91.209.206.81	lac_eco_320c	3.12	23.15	9	0		0	14.8	23.15	0	0	329.4228	105.6	9049	27.47
22.03.17 11:43:41	91.209.206.81	lac_eco_320c	1.4	9.7	6	0		0	1.9	9.7	0	0	116.628	83.3	3204	27.47
22.03.17 11:46:11	91.209.206.81	lac_eco_320c	17.4	18.3	6	0		0	7.82	18.3	0	0	291.852	16.8	8017	27.47
22.03.17 12:05:22	91.209.206.81	lac_eco_320c	17.5	17	4	1		0	0	0	0	0	199.62	11.4	5484	27.47
22.03.17 12:05:52	91.209.206.81	lac_std_c	17.5	17	4	1		0	0	0	0	0	205.92	11.8	5657	27.47
22.03.17 12:20:14	91.209.206.81	lac_eco_320c	17.4	18.3	6	0		0	7.82	18.3	0	0	291.852	16.8	8017	27.47
22.03.17 12:22:06	91.209.206.81	transp	4	15.14	4	0		0	13.84	15.14	0	0	240.036	60	6594	27.47
22.03.17 12:24:18	91.209.206.81	lac_eco_320c	4.4	15.6	7	0		0	7.16	15.6	0	0	172.992	39.3	4752	27.47
22.03.17 13:08:09	91.209.206.81	lac_eco_320c	5	9.1	4	0	2	0	0	9.1	0	0	97.62	19.5	2682	27.47
22.03.17 13:08:53	91.209.206.81	lac_eco_320c	3.7	7.7	4	0	2	0	0	7.7	0	0	81.288	22	2233	27.47
22.03.17 13:12:04	91.209.206.81	lac_eco_320c	3.7	7.7	4	0		0	0	7.7	0	0	71.688	19.4	1969	27.47
22.03.17 13:12:14	91.209.206.81	lac_eco_320c	3.7	7.7	4	0	2	0	0	7.7	0	0	81.288	22	2233	27.47
22.03.17 13:13:33	91.209.206.81	lac_eco_320c	3.7	7.7	4	0	2	0	0	0	0	0	70.2	19	1928	27.47
22.03.17 13:13:37	91.209.206.81	lac_eco_320c	3.7	7.7	4	0		0	0	0	0	0	60.6	16.4	1665	27.47
22.03.17 16:10:42	91.209.206.81	sat_eco_320ñ	8	12	4	0	1	0	0	0	0	0	114.72	14.3	3151	27.47
22.03.17 16:11:15	91.209.206.81	mat_eco_320c	8	12	4	0	1	0	0	0	0	0	114.72	14.3	3151	27.47
23.03.17 10:36:55	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	201.6	11.2	5538	27.47
23.03.17 10:37:02	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	201.6	11.2	5538	27.47
23.03.17 10:40:50	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	201.6	11.2	5538	27.47
23.03.17 10:42:04	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	201.6	11.2	5538	27.47
23.03.17 10:42:41	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	201.6	11.2	5538	27.47
23.03.17 10:42:44	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	194.4	10.8	5340	27.47
23.03.17 10:42:49	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	201.6	11.2	5538	27.47
23.03.17 10:43:36	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	194.4	10.8	5340	27.47
23.03.17 10:43:41	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	217.92	12.1	5986	27.47
23.03.17 10:43:44	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	194.4	10.8	5340	27.47
23.03.17 10:43:47	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	217.92	12.1	5986	27.47
23.03.17 10:48:11	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	194.4	10.8	5340	27.47
23.03.17 10:50:41	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	0	0	194.4	10.8	5340	27.47
23.03.17 10:50:53	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	204	11.3	5604	27.47
23.03.17 10:50:56	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	204	11.3	5604	27.47
23.03.17 10:53:35	91.209.206.81	lac_eco_320c	1	1		0		0	0	0	0	0	43	43	1181	27.47
23.03.17 10:53:44	91.209.206.81	lac_eco_320c	1	1		0		0	0	0	0	0	25.8	25.8	709	27.47
23.03.17 10:54:11	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	45.274	45.3	1244	27.47
23.03.17 10:56:38	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	45.274	45.3	1244	27.47
23.03.17 10:57:34	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	45.274	45.3	1244	27.47
23.03.17 10:57:46	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	45.274	45.3	1244	27.47
23.03.17 10:59:11	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	45.274	45.3	1244	27.47
23.03.17 10:59:15	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:00:41	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	18.922	18.9	520	27.47
23.03.17 11:01:50	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:06:16	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:06:22	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:07:21	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:08:11	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:10:40	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:11:15	91.209.206.81	lac_eco_320c	1	3.14		0		0	0	0	0	0	23.922	23.9	657	27.47
23.03.17 11:11:24	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	1	0	201.636	11.2	5539	27.47
23.03.17 11:20:46	91.209.206.81	lac_eco_320c	18	18		0		0	0	0	1	0	195.58692	0	0	27.47
23.03.17 11:21:05	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	1	0	204.89892	0	0	27.47
23.03.17 11:21:41	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	0	0	27.47
23.03.17 11:22:46	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	0	0	27.47
23.03.17 11:23:35	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	0	0	27.47
23.03.17 11:24:13	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:26:44	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:27:15	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:27:52	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:28:15	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:29:39	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:30:15	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:30:31	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:30:48	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:32:11	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:35:37	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:37:08	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:37:56	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:39:00	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:39:21	91.209.206.81	lac_eco_320c	12	18	4	0		0	0	0	0	0	155.76	13	4279	27.47
23.03.17 11:39:31	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:40:13	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:40:21	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:41:00	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:41:17	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:42:14	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 11:43:09	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	222.733728	12.4	6118	27.47
23.03.17 11:43:30	91.209.206.81	lac_eco_320c	28	18	4	0		0	0	0	0	0	300.721728	10.7	8261	27.47
23.03.17 11:44:21	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	308.520528	10.6	8475	27.47
23.03.17 12:01:00	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	308.520528	10.6	8475	27.47
23.03.17 12:01:52	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:02:01	91.209.206.81	lac_eco_320c	19	18	4	0		0	0	0	0	0	230.532528	12.1	6333	27.47
23.03.17 12:02:10	91.209.206.81	lac_eco_320c	49	18	4	0		0	0	0	0	0	454.91928	9.3	12497	27.47
23.03.17 12:02:21	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:02:40	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:06:29	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:07:08	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:08:04	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:08:44	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:09:59	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:11:07	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:12:51	91.209.206.81	lac_eco_320c	59	18	4	0		0	0	0	0	0	520.114032	8.8	14288	27.47
23.03.17 12:12:58	91.209.206.81	lac_eco_320c	19	18	4	0		0	0	0	0	0	230.532528	12.1	6333	27.47
23.03.17 12:13:01	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:13:04	91.209.206.81	lac_eco_320c	292	18	4	0		0	0	0	0	0	2067.69504	7.1	56800	27.47
23.03.17 12:13:07	91.209.206.81	lac_eco_320c	2922	18	4	0		0	0	0	0	0	16504.44768	5.6	453377	27.47
23.03.17 12:14:31	91.209.206.81	lac_eco_320c	2922	18	4	0		0	0	0	0	0	16504.44768	5.6	453377	27.47
23.03.17 12:14:36	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:14:41	91.209.206.81	lac_eco_320c	2944	18	4	0		0	0	0	0	0	16628.26368	5.6	456778	27.47
23.03.17 12:15:00	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:15:52	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:17:09	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:17:30	91.209.206.81	lac_eco_320c	29	18	4	0		0	0	0	0	0	302.15928	10.4	8300	27.47
23.03.17 12:18:03	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
23.03.17 12:19:40	91.209.206.81	lac_eco_320c	18	18	4	0		0	0	0	0	0	197.88	11	5436	27.47
