02.03.09 22:12:24	94.178.141.82	MATUKR	18	18	4	0		0	0	0	0	366.8	20.4	2824	7.7
02.03.09 22:12:50	94.178.141.82	LAK	18	18	4	0		0	0	0	0	608	33.8	5290	8.7
02.03.09 22:13:17	94.178.141.82	LAK	18	18	4	0		0	0	0	0	644	35.8	5603	8.7
02.03.09 22:13:55	94.178.141.82	LAK	25	20	4	0		0	0	0	0	830	33.2	7221	8.7
02.03.09 22:14:01	94.178.141.82	LAK	25	20	4	0		0	0	0	0	790	31.6	6873	8.7
02.03.09 22:14:11	94.178.141.82	LAK	25	20	4	0		0	0	0	0	830	33.2	7221	8.7
02.03.09 22:15:26	94.178.141.82	LAK	1	4		1		0	0	0	0	72	72	626	8.7
02.03.09 22:15:31	94.178.141.82	LAK	1	4		0		0	0	0	0	64	64	557	8.7
04.03.09 18:15:11	92.49.205.76	LAK	15	16	4	0		0	0	0	0	515	34.3	4481	8.7
09.03.09 19:26:23	91.206.110.34	MATUKR	18	18	4	1		0	0	1	0	433.48	24.1	3338	7.7
10.03.09 12:05:56	94.178.148.253	LAK	15	3	3	0		0	2	1	1	554.5	37	4824	8.7
11.03.09 10:35:56	93.127.26.129	LAK	7	12	6	0	1	2	0	0	0	341	48.7	2967	8.7
11.03.09 19:24:46	91.206.110.4	MATUKR	12	14	4	1		0	0	0	0	269.2	22.4	2073	7.7
11.03.09 19:25:55	91.206.110.4	SKY	12	14	4	1		0	0	0	0	538	44.8	4573	8.5
13.03.09 16:05:46	82.207.123.253	LAK	18	18	4	1		0	0	0	0	616	34.2	5174	8.4
13.03.09 16:06:14	82.207.123.253	SATIN	18	18	4	1		0	0	0	0	571	31.7	4796	8.4
13.03.09 16:06:30	82.207.123.253	MATUKR	18	18	4	1		0	0	0	0	374.8	20.8	2886	7.7
16.03.09 22:07:39	91.124.144.48	MATUKR	18	16.60	4	1	0	2	0	0	0	379.8	21.1	2924	7.7
16.03.09 22:08:05	91.124.144.48	SUEDE	18	16.60	4	1	0	2	0	0	0	783	43.5	6577	8.4
16.03.09 22:08:18	91.124.144.48	LAK	18	16.60	4	1	0	2	0	0	0	621	34.5	5216	8.4
16.03.09 22:08:59	91.124.144.48	LAK	18	16.60	4	1	0	2	0	0	0	621	34.5	5216	8.4
17.03.09 19:27:44	94.248.97.93	LAK	10	14	4	0		0	0	0	0	370	37	3108	8.4
17.03.09 19:28:19	94.248.97.93	MAT200	10	14	4	0		0	0	0	0	325	32.5	2730	8.4
17.03.09 21:31:20	91.206.110.35	MATUKR	6	6	4	1	4	0	0	1	0	208.16	34.7	1603	7.7
17.03.09 21:42:14	91.124.141.49	MATUKR	18	18	4	0		0	0	0	0	402.8	22.4	3102	7.7
17.03.09 21:42:33	91.124.141.49	LAK	18	18	4	0		0	0	0	0	644	35.8	5410	8.4
17.03.09 21:44:59	91.124.141.49	LAK	18	18	4	0		0	0	0	0	608	33.8	5107	8.4
18.03.09 19:48:08	91.124.174.240	LAK	18	18	4	0		0	0	0	0	644	35.8	5410	8.4
19.03.09 14:12:16	92.113.230.84	MATUKR	39	36	4	0		0	0	0	0	736.4	18.9	5670	7.7
