12.05.09 13:21:59	195.177.240.12	MATUKR	20	9	4	1		0	0	0	0	340	17	2618	7.7
12.05.09 13:22:25	195.177.240.12	MAT150	20	9	4	1		0	0	0	0	468	23.4	3791	8.1
12.05.09 13:22:30	195.177.240.12	MAT200	20	9	4	1		0	0	0	0	518	25.9	4196	8.1
12.05.09 13:22:36	195.177.240.12	SATIN	20	9	4	1		0	0	0	0	558	27.9	4520	8.1
12.05.09 13:22:41	195.177.240.12	SKY	20	9	4	1		0	0	0	0	788	39.4	6383	8.1
25.05.09 16:58:38	91.124.162.111	MATUKR	9,2	18,5	4	0		0	0	1	0	300.74	33.4	2292	7.62
28.05.09 13:04:33	212.90.166.150	MATUKR	18	24	4	0	1	0	3	1	0	453.48	25.2	3456	7.62
28.05.09 13:05:25	212.90.166.150	SATIN	18	24	4	0	1	0	3	1	0	669.3	37.2	5100	7.62
28.05.09 13:05:50	212.90.166.150	MAT200	18	24	4	0	1	0	3	1	0	629.7	35	4798	7.62
28.05.09 13:06:55	212.90.166.150	SKY	18	24	4	0	1	0	3	1	0	897	49.8	6835	7.62
